Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Time per Epoch (s),Total Elapsed Time (s)
1,0.6967679012157119,0.5071051790738654,0.6901809862812461,0.5404171994732468,15.572152614593506,15.57215690612793
2,0.6888412635039796,0.5567055626598465,0.6860996423779852,0.5860933503683876,13.467638731002808,29.04115104675293
3,0.6840288674130159,0.6015505115394397,0.6816880288331405,0.6162404092528936,13.043731689453125,42.08638596534729
4,0.679134724847496,0.6238171356108487,0.677244394331637,0.631218030782002,12.843919277191162,54.93253684043884
5,0.6743296291822057,0.6358216112989294,0.6728214112389118,0.6353340793753524,12.728370189666748,67.66227221488953
6,0.6695411313525246,0.6435981458410278,0.6684251880401846,0.6358695652173914,12.75867748260498,80.4222092628479
7,0.6647622316999509,0.6455482736877773,0.6641620882331868,0.6361732737487539,12.85837435722351,93.28171682357788
8,0.6600941413503778,0.6476342710845001,0.6596823686833881,0.6404331841737109,12.717031002044678,105.99988317489624
9,0.655205791258751,0.6514625959384167,0.6551355850666075,0.6422074809098792,12.677809953689575,118.67870497703552
10,0.6502523525901462,0.655562659816059,0.6502863757140801,0.650303708470386,12.418140172958374,131.09819650650024
11,0.6450148692826176,0.6618126598770356,0.645179136482346,0.6575767263731993,12.508832454681396,143.6082375049591
12,0.6395440395835721,0.6700287723480283,0.6397217492313336,0.6632512788028668,12.384514331817627,155.99379014968872
13,0.6336039304733276,0.6775655371453756,0.633907899069969,0.6747282609305418,12.57168436050415,168.56678175926208
14,0.6274711858585972,0.6868046676106465,0.6275947453725673,0.6838794757643014,12.779159545898438,181.34717535972595
15,0.620823804679734,0.6976742328280379,0.6208741532262328,0.6945891944343782,12.960594177246094,194.30898761749268
16,0.6137320810876539,0.709079283887468,0.6137452720071349,0.7061381074778564,12.9825758934021,207.29456639289856
17,0.6062166907293413,0.7191656010839945,0.6062087518784701,0.7189498081841432,12.664531707763672,219.96027874946594
18,0.5984318110034289,0.7322650256059359,0.5983238473267811,0.7274616368286445,12.545969486236572,232.50727558135986
19,0.5901872314455564,0.7444852941176471,0.589969893855512,0.7395540282244573,12.528127431869507,245.0366702079773
20,0.5816514885334103,0.7548833120509487,0.5812837156798224,0.7527014067410813,12.47374701499939,257.51159048080444
21,0.5727508417175858,0.7661684783523345,0.5723077311845082,0.7614929668433831,12.646795272827148,270.1595857143402
22,0.5636183595108559,0.7767822890330458,0.5629961870210555,0.7720268542504372,12.737321615219116,282.89801836013794
23,0.5542548257676537,0.7845028772988283,0.5535547378118081,0.779203964163885,12.748625993728638,295.6477973461151
24,0.5447522523000722,0.7908487851967287,0.5439850097269658,0.7876758311715577,12.703126668930054,308.3522415161133
25,0.5352608512734514,0.7983375959993934,0.5343100116076067,0.7926550512118717,12.372694730758667,320.7263009548187
26,0.5256554720651768,0.802821291529614,0.524707748838093,0.797570332541795,12.638068914413452,333.3656258583069
27,0.5161143068767264,0.8064498082756082,0.515144450813913,0.8016064578614881,12.634495735168457,346.00133633613586
28,0.5066107529051164,0.8096627237851662,0.5058121695695326,0.8051230819024089,12.463376760482788,358.4658224582672
29,0.49752861962598915,0.8133871483680842,0.49685993394278505,0.8078404732067567,12.595679521560669,371.06278467178345
30,0.48894156755693735,0.8161365089514067,0.4883487678092459,0.8099984015955035,12.634711265563965,383.6985034942627
31,0.48047322324474756,0.819013746803069,0.48014505142750946,0.8112372123371915,12.490265369415283,396.1900234222412
32,0.47272675916971757,0.8212116368286445,0.47245306134833703,0.8122762148947362,12.703012466430664,408.89433431625366
33,0.4651997107678972,0.8223385550177006,0.46528859722339894,0.813323209810135,12.400290966033936,421.2959477901459
34,0.4582192387879657,0.8228980179333016,0.45860291967916367,0.8146179667519181,12.464668035507202,433.7618508338928
35,0.45172912324480996,0.8238251279382145,0.45228773020112606,0.815800831293511,12.432325839996338,446.19535303115845
36,0.445484314428266,0.824968030690537,0.4464350241376921,0.8160805627513115,12.212278366088867,458.421106338501
37,0.43988295932255134,0.8260390025270564,0.4410295448339809,0.8171595269456848,12.272881031036377,470.69506645202637
38,0.4344614132895799,0.8268462276214834,0.4359440053515422,0.8180786445927437,12.429457902908325,483.12586188316345
39,0.4295848527222948,0.8275495525211325,0.43134923984327583,0.819277493697603,12.330730676651001,495.4576225280762
40,0.42484915828156045,0.8287324169102837,0.42687048860218213,0.8199168798868613,12.45912766456604,507.91825699806213
41,0.42045630602275624,0.8303708440202582,0.42276879085604185,0.8211556906285493,12.5035240650177,520.4229567050934
42,0.4162871639441956,0.830746483467424,0.41896692528139295,0.8217391304652709,12.327730894088745,532.7516987323761
43,0.4124092972644455,0.8316176471198001,0.41533520383298245,0.8231377877542735,12.56717300415039,545.3201625347137
44,0.40866418929813464,0.8330962276824599,0.41208731914725144,0.8249360614115625,12.574208974838257,557.8956575393677
45,0.40510029439121253,0.8339354220558616,0.4086475137554471,0.8260549872427645,12.359211921691895,570.2561521530151
46,0.40163519559309,0.8348625320607744,0.40562533707265047,0.8268142583425088,12.28206205368042,582.5393533706665
47,0.3985445965891299,0.8360134271709511,0.4026614698150274,0.8281329923578541,12.105246782302856,594.6457953453064
48,0.3953377988637256,0.8368046675496699,0.39998749321531457,0.8290920716417415,12.197932720184326,606.8451113700867
49,0.3924005103995428,0.8384430946596443,0.3971806639219489,0.8296914961941712,12.347486734390259,619.1962530612946
50,0.3893882263728115,0.8396659206856242,0.3947923261948559,0.8304108056570868,11.972201108932495,631.1695871353149
51,0.38676181458451253,0.8407928388746803,0.3921730778253902,0.8308104220253733,12.151209592819214,643.3219692707062
52,0.38404073114590265,0.8415920716112532,0.38982276957663126,0.831849424582918,12.278656244277954,655.6016523838043
53,0.38152815923666406,0.842071611253197,0.3875704112336459,0.8325287724090049,12.1460862159729,667.748973608017
54,0.3789219123018367,0.8430306905370843,0.3853770561916444,0.8338075447875215,12.185281991958618,679.9369423389435
55,0.3765202649414082,0.8446531330837923,0.3832459744742459,0.8345268542504372,11.937677145004272,691.875794172287
56,0.374028361095187,0.8448449489100814,0.38118725668286424,0.8355258951711533,11.829622745513916,703.7064490318298
57,0.3717892137558564,0.8465952685726877,0.37918116651532596,0.836445012818212,11.996133089065552,715.703940153122
58,0.36945267113120966,0.8478660485933504,0.3773373507935068,0.8372042839179563,11.988425970077515,727.6935532093048
59,0.3673359736838304,0.8476262787723785,0.3753773850172072,0.838483056296473,12.131287574768066,739.8259043693542
60,0.3651464524323983,0.8491927749665497,0.3735981287477571,0.8391224424857313,11.980113506317139,751.807135105133
61,0.36303799734700976,0.8506713555292096,0.3718346627167119,0.839601982127675,12.066374063491821,763.8748369216919
62,0.3609551691719333,0.8513347186395884,0.37012533984525736,0.8403212915905907,12.064877986907959,775.9410638809204
63,0.3590050700604153,0.8517822890025576,0.36853515023313216,0.8408807545061916,11.906475067138672,787.8488128185272
64,0.3571305749437693,0.8536365090123833,0.3669056597039523,0.8418398337900791,12.03383469581604,799.8836877346039
65,0.3551026704671133,0.8543398337595908,0.3652852452014718,0.8428388747107952,12.047111511230469,811.9321205615997
66,0.35325019736119245,0.8549632353855826,0.36371325268922255,0.8433983376263963,12.088601350784302,824.0219371318817
67,0.3512144299114452,0.8560821612167846,0.3622024457930299,0.8439578005419973,11.859761238098145,835.883040189743
68,0.3495682103325949,0.8562979539641944,0.36075526373008326,0.8443973785471124,11.999892473220825,847.8843898773193
69,0.3479078848419897,0.8576886188953429,0.3593011707677256,0.8451566496468566,12.027886390686035,859.9135410785675
70,0.34608601189940175,0.8588634910790817,0.3579115433537442,0.8457560741992862,11.997056722640991,871.9119081497192
71,0.3441937590956383,0.8590233376263963,0.35663092971000526,0.8467151534831737,12.27642822265625,884.1895861625671
72,0.3426204956019931,0.8597026854524832,0.35523043454760483,0.846795076756831,12.013410091400146,896.2042627334595
73,0.341042764846931,0.859638746894534,0.3541146676482447,0.8472346547619461,12.123815774917603,908.329187631607
74,0.3392641811876956,0.8609574809098792,0.3526519705419955,0.8478740409512044,12.165142059326172,920.495587348938
75,0.33795675120847607,0.8610773658203652,0.35141371918456327,0.8486732736877773,12.154407262802124,932.6510026454926
76,0.33624761721209795,0.8619245523991792,0.350209593163122,0.8490728900560638,12.156751155853271,944.8090617656708
77,0.33491018654592813,0.8628836316830667,0.349034578446537,0.8492327366033783,12.083934783935547,956.8941597938538
78,0.33332665729553196,0.863523017872325,0.3478940135758856,0.8502717391609231,11.99910283088684,968.8945369720459
79,0.3317297686777456,0.8647937980454291,0.346740633363614,0.8507912404396955,12.037684679031372,980.9381892681122
80,0.33023117707513483,0.8651934144137156,0.3456166965119979,0.8514306266289537,12.037400722503662,992.9770157337189
81,0.3288864402286232,0.8656250000609766,0.344522052789893,0.852189897728698,12.045570373535156,1005.0235607624054
82,0.3273751635075835,0.8666160486238387,0.3436079146840688,0.8525895140969845,11.996413230895996,1017.021062374115
83,0.32601827912775755,0.867247442455243,0.3424111866890012,0.8537484015650152,12.095206022262573,1029.1174154281616
84,0.32476449900728355,0.8678548593655266,0.3413876442576918,0.8540281330228157,11.955892562866211,1041.074543952942
85,0.323255044610604,0.8681585677444478,0.34044903223319434,0.8540680946596443,12.113311767578125,1053.1892626285553
86,0.32199386760706794,0.8686141304652709,0.339458006612785,0.8548513426805091,11.952355861663818,1065.1426651477814
87,0.3207090964631351,0.869181585738726,0.3383930837330611,0.8554667519486469,12.296820402145386,1077.4405965805054
88,0.3191967340152892,0.8706281970224112,0.33743912770467643,0.8555067135854755,12.066840648651123,1089.508719444275
89,0.31810016476589703,0.870724104859335,0.33649895788001283,0.8561700766958544,12.062729120254517,1101.6915712356567
90,0.31659912754355185,0.8713475064853268,0.3355637968272504,0.8564498081536549,11.994300842285156,1113.6869614124298
91,0.3153698838808957,0.871962915601023,0.33475174535723295,0.8570891943429132,12.041489601135254,1125.7295324802399
92,0.3140336597514579,0.8724424552429667,0.3339305070355115,0.8561860614115625,11.908275365829468,1137.6389727592468
93,0.31296510624763607,0.8725943094324273,0.3329076052398023,0.8574088874375424,12.176433086395264,1149.8167884349823
94,0.3117404468071735,0.8745444374316184,0.3320253850401515,0.8578484654426575,12.23118782043457,1162.049102306366
95,0.3105481626737453,0.8742567136159638,0.33119759016939443,0.8579283887163147,11.952049255371094,1174.0024018287659
96,0.3093061530986405,0.8741288363476238,0.33033066446823844,0.8584478899950871,12.115808725357056,1186.2162251472473
97,0.3081615664769926,0.8753996163682864,0.32953426592490254,0.8586077365424017,11.859634637832642,1198.0822043418884
98,0.30680296034611704,0.8755274936366264,0.3286989484068073,0.8589274296370308,11.868561744689941,1209.996149778366
99,0.3056395976134883,0.8755834399891631,0.327902886492517,0.8591671994580027,12.08342719078064,1222.0808501243591
100,0.30463635974832814,0.8764306265679772,0.3274148361152395,0.8587675830897163,11.874396324157715,1233.9610197544098
